OrderID,OrderDate,CustomerID,CustomerName,Region,Segment,Category,Product,Quantity,UnitPrice,UnitCost,Channel,SalesRepID,SalesRep,Revenue,COGS,GrossProfit,Discount
ORD-13194,2024-06-01,C0021,Customer 21,East,Corporate,Office Supplies,Stapler Pro,6,22.5,10,Retail,SR08,Kavya Reddy,135.0,60,75.0,0.1
ORD-13195,2022-06-26,C0003,Customer 3,South,Consumer,Furniture,Bookshelf L,18,200,95,Wholesale,SR02,Priya Patel,3600,1710,1890,0
ORD-13196,2024-01-17,C0194,Customer 194,Central,Consumer,Clothing,Formal Shirt,15,65,28,Direct,SR05,Vikram Nair,975,420,555,0
ORD-13197,2022-07-13,C0047,Customer 47,East,Corporate,Software,Project Manager,3,600,80,Retail,SR03,Rohit Mehta,1800,240,1560,0
ORD-13198,2022-09-09,C0074,Customer 74,East,Corporate,Office Supplies,Printer Paper A4,20,35,12,Online,SR03,Rohit Mehta,700,240,460,0
ORD-13199,2023-09-13,C0044,Customer 44,Central,Consumer,Clothing,Formal Trousers,2,90,42,Direct,SR05,Vikram Nair,180,84,96,0
ORD-13200,2023-02-13,C0088,Customer 88,East,Corporate,Electronics,Wireless Headphones,19,180,90,Direct,SR03,Rohit Mehta,3420,1710,1710,0
ORD-13201,2022-07-18,C0123,Customer 123,West,Corporate,Furniture,Executive Desk,2,600,310,Retail,SR04,Sneha Joshi,1200,620,580,0
ORD-13202,2023-09-22,C0189,Customer 189,North,Consumer,Electronics,Laptop Pro 15,19,1200,720,Retail,SR01,Arjun Sharma,22800,13680,9120,0
ORD-13203,2023-01-15,C0159,Customer 159,North,Consumer,Furniture,Meeting Table,5,900,500,Wholesale,SR01,Arjun Sharma,4500,2500,2000,0
ORD-13204,2024-05-06,C0023,Customer 23,North,SMB,Clothing,Business Suit,13,320,170,Online,SR01,Arjun Sharma,4160,2210,1950,0
ORD-13205,2023-03-06,C0037,Customer 37,South,SMB,Electronics,Tablet 10,16,340.0,220,Online,SR07,Amit Desai,5440.0,3520,1920.0,0.15
ORD-13206,2022-11-25,C0103,Customer 103,Central,Corporate,Clothing,Leather Belt,14,45,18,Direct,SR05,Vikram Nair,630,252,378,0
ORD-13207,2023-03-23,C0073,Customer 73,East,Consumer,Furniture,Standing Desk,17,637.5,400,Wholesale,SR03,Rohit Mehta,10837.5,6800,4037.5,0.15
ORD-13208,2022-01-11,C0084,Customer 84,Central,SMB,Electronics,Tablet 10,15,400,220,Retail,SR05,Vikram Nair,6000,3300,2700,0
ORD-13209,2022-10-05,C0114,Customer 114,Central,Consumer,Clothing,Business Suit,5,320,170,Online,SR05,Vikram Nair,1600,850,750,0
ORD-13210,2022-07-30,C0030,Customer 30,North,Consumer,Furniture,Standing Desk,20,750,400,Wholesale,SR01,Arjun Sharma,15000,8000,7000,0
ORD-13211,2023-12-31,C0077,Customer 77,East,SMB,Electronics,Smartwatch X,7,212.5,130,Online,SR03,Rohit Mehta,1487.5,910,577.5,0.15
ORD-13212,2023-02-03,C0074,Customer 74,East,Corporate,Office Supplies,Stapler Pro,7,23.75,10,Retail,SR03,Rohit Mehta,166.25,70,96.25,0.05
ORD-13213,2023-04-21,C0134,Customer 134,East,Corporate,Clothing,Formal Trousers,16,85.5,42,Online,SR08,Kavya Reddy,1368.0,672,696.0,0.05
ORD-13214,2023-03-09,C0155,Customer 155,North,SMB,Furniture,Bookshelf L,6,180.0,95,Online,SR06,Neha Gupta,1080.0,570,510.0,0.1
ORD-13215,2024-04-18,C0018,Customer 18,South,Corporate,Office Supplies,Sticky Notes Bulk,11,15,5,Online,SR07,Amit Desai,165,55,110,0
ORD-13216,2023-06-08,C0006,Customer 6,Central,Corporate,Software,Security Suite,16,810.0,100,Retail,SR05,Vikram Nair,12960.0,1600,11360.0,0.1
ORD-13217,2022-06-26,C0011,Customer 11,Central,Consumer,Office Supplies,Ballpoint Pens Pack,10,16.2,6,Retail,SR05,Vikram Nair,162.0,60,102.0,0.1
ORD-13218,2023-04-01,C0198,Customer 198,North,Consumer,Office Supplies,Stapler Pro,3,23.75,10,Retail,SR06,Neha Gupta,71.25,30,41.25,0.05
ORD-13219,2022-08-13,C0110,Customer 110,North,SMB,Office Supplies,Stapler Pro,7,22.5,10,Direct,SR06,Neha Gupta,157.5,70,87.5,0.1
ORD-13220,2023-08-10,C0146,Customer 146,West,Corporate,Office Supplies,Sticky Notes Bulk,6,15,5,Wholesale,SR04,Sneha Joshi,90,30,60,0
ORD-13221,2024-03-02,C0191,Customer 191,North,SMB,Software,Project Manager,13,600,80,Direct,SR01,Arjun Sharma,7800,1040,6760,0
ORD-13222,2023-07-27,C0072,Customer 72,Central,Corporate,Software,CRM Suite Annual,6,1800,200,Direct,SR05,Vikram Nair,10800,1200,9600,0
ORD-13223,2024-01-22,C0168,Customer 168,Central,SMB,Office Supplies,Printer Paper A4,1,31.5,12,Wholesale,SR05,Vikram Nair,31.5,12,19.5,0.1
ORD-13224,2022-08-21,C0161,Customer 161,North,SMB,Software,Project Manager,16,510.0,80,Wholesale,SR06,Neha Gupta,8160.0,1280,6880.0,0.15
ORD-13225,2022-06-28,C0186,Customer 186,East,SMB,Electronics,Smartwatch X,8,250,130,Online,SR08,Kavya Reddy,2000,1040,960,0
ORD-13226,2024-05-05,C0200,Customer 200,North,Consumer,Electronics,Tablet 10,16,360.0,220,Online,SR01,Arjun Sharma,5760.0,3520,2240.0,0.1
ORD-13227,2022-09-26,C0079,Customer 79,North,SMB,Clothing,Business Suit,14,272.0,170,Online,SR06,Neha Gupta,3808.0,2380,1428.0,0.15
ORD-13228,2022-10-28,C0130,Customer 130,South,Consumer,Furniture,Standing Desk,9,750,400,Direct,SR07,Amit Desai,6750,3600,3150,0
ORD-13229,2022-02-22,C0022,Customer 22,Central,Corporate,Clothing,Formal Trousers,12,85.5,42,Wholesale,SR05,Vikram Nair,1026.0,504,522.0,0.05
ORD-13230,2023-03-01,C0174,Customer 174,East,Corporate,Clothing,Formal Shirt,8,61.75,28,Online,SR08,Kavya Reddy,494.0,224,270.0,0.05
ORD-13231,2023-01-12,C0133,Customer 133,West,Consumer,Office Supplies,Printer Paper A4,17,29.75,12,Online,SR04,Sneha Joshi,505.75,204,301.75,0.15
ORD-13232,2022-03-03,C0122,Customer 122,North,SMB,Furniture,Standing Desk,19,750,400,Online,SR01,Arjun Sharma,14250,7600,6650,0
ORD-13233,2024-03-06,C0086,Customer 86,East,Corporate,Software,Project Manager,15,510.0,80,Direct,SR03,Rohit Mehta,7650.0,1200,6450.0,0.15
ORD-13234,2022-01-21,C0094,Customer 94,South,SMB,Office Supplies,Ballpoint Pens Pack,14,18,6,Wholesale,SR07,Amit Desai,252,84,168,0
ORD-13235,2022-02-07,C0114,Customer 114,Central,Consumer,Furniture,Ergonomic Chair,14,405.0,240,Retail,SR05,Vikram Nair,5670.0,3360,2310.0,0.1
ORD-13236,2022-08-05,C0124,Customer 124,West,Corporate,Electronics,Smartwatch X,7,250,130,Direct,SR04,Sneha Joshi,1750,910,840,0
ORD-13237,2023-04-28,C0035,Customer 35,East,Consumer,Electronics,Tablet 10,6,380.0,220,Direct,SR03,Rohit Mehta,2280.0,1320,960.0,0.05
ORD-13238,2024-05-28,C0165,Customer 165,Central,Consumer,Clothing,Tie Collection,3,36.0,15,Online,SR05,Vikram Nair,108.0,45,63.0,0.1
ORD-13239,2024-02-29,C0131,Customer 131,South,SMB,Software,Security Suite,11,900,100,Wholesale,SR07,Amit Desai,9900,1100,8800,0
ORD-13240,2023-11-24,C0100,Customer 100,South,SMB,Software,CRM Suite Annual,7,1620.0,200,Direct,SR07,Amit Desai,11340.0,1400,9940.0,0.1
ORD-13241,2022-07-29,C0179,Customer 179,Central,Consumer,Office Supplies,Ballpoint Pens Pack,13,18,6,Wholesale,SR05,Vikram Nair,234,78,156,0
ORD-13242,2024-03-28,C0172,Customer 172,East,Corporate,Office Supplies,Printer Paper A4,19,35,12,Retail,SR08,Kavya Reddy,665,228,437,0
ORD-13243,2024-04-28,C0016,Customer 16,West,Corporate,Electronics,Smartwatch X,18,237.5,130,Online,SR04,Sneha Joshi,4275.0,2340,1935.0,0.05
ORD-13244,2023-07-13,C0008,Customer 8,North,Consumer,Clothing,Formal Trousers,13,90,42,Retail,SR06,Neha Gupta,1170,546,624,0
ORD-13245,2024-05-09,C0103,Customer 103,Central,Corporate,Electronics,Laptop Pro 15,19,1020.0,720,Online,SR05,Vikram Nair,19380.0,13680,5700.0,0.15
ORD-13246,2023-05-01,C0149,Customer 149,West,Consumer,Furniture,Meeting Table,17,810.0,500,Online,SR04,Sneha Joshi,13770.0,8500,5270.0,0.1
ORD-13247,2023-11-21,C0041,Customer 41,South,Consumer,Software,ERP Module,4,2160.0,300,Retail,SR07,Amit Desai,8640.0,1200,7440.0,0.1
ORD-13248,2023-03-05,C0198,Customer 198,North,Consumer,Office Supplies,Ballpoint Pens Pack,15,18,6,Direct,SR01,Arjun Sharma,270,90,180,0
ORD-13249,2024-01-26,C0109,Customer 109,South,Consumer,Electronics,Tablet 10,20,400,220,Retail,SR07,Amit Desai,8000,4400,3600,0
ORD-13250,2023-02-19,C0041,Customer 41,South,Consumer,Software,Project Manager,7,510.0,80,Retail,SR02,Priya Patel,3570.0,560,3010.0,0.15
ORD-13251,2024-06-24,C0084,Customer 84,Central,SMB,Electronics,UltraBook 13,20,807.5,570,Online,SR05,Vikram Nair,16150.0,11400,4750.0,0.15
ORD-13252,2022-04-26,C0199,Customer 199,West,Corporate,Office Supplies,Stapler Pro,15,25,10,Direct,SR04,Sneha Joshi,375,150,225,0
ORD-13253,2023-09-06,C0158,Customer 158,North,SMB,Furniture,Executive Desk,18,570.0,310,Retail,SR06,Neha Gupta,10260.0,5580,4680.0,0.05
ORD-13254,2022-01-03,C0156,Customer 156,West,SMB,Office Supplies,Stapler Pro,9,25,10,Wholesale,SR04,Sneha Joshi,225,90,135,0
ORD-13255,2023-11-06,C0179,Customer 179,Central,Consumer,Furniture,Executive Desk,3,570.0,310,Online,SR05,Vikram Nair,1710.0,930,780.0,0.05
ORD-13256,2023-03-01,C0002,Customer 2,East,Consumer,Clothing,Tie Collection,13,34.0,15,Wholesale,SR08,Kavya Reddy,442.0,195,247.0,0.15
ORD-13257,2023-11-11,C0088,Customer 88,East,Corporate,Furniture,Executive Desk,4,570.0,310,Wholesale,SR03,Rohit Mehta,2280.0,1240,1040.0,0.05
ORD-13258,2024-06-22,C0168,Customer 168,Central,SMB,Software,Analytics Tool,11,1200,150,Retail,SR05,Vikram Nair,13200,1650,11550,0
ORD-13259,2023-04-05,C0122,Customer 122,North,SMB,Electronics,Laptop Pro 15,20,1200,720,Direct,SR01,Arjun Sharma,24000,14400,9600,0
ORD-13260,2023-10-08,C0115,Customer 115,East,SMB,Office Supplies,Printer Paper A4,7,35,12,Online,SR03,Rohit Mehta,245,84,161,0
ORD-13261,2023-06-15,C0041,Customer 41,South,Consumer,Electronics,Smartwatch X,5,225.0,130,Retail,SR07,Amit Desai,1125.0,650,475.0,0.1
ORD-13262,2023-09-08,C0045,Customer 45,East,Consumer,Clothing,Tie Collection,10,36.0,15,Wholesale,SR08,Kavya Reddy,360.0,150,210.0,0.1
ORD-13263,2024-02-10,C0118,Customer 118,Central,SMB,Electronics,Laptop Pro 15,17,1080.0,720,Wholesale,SR05,Vikram Nair,18360.0,12240,6120.0,0.1
ORD-13264,2023-08-02,C0162,Customer 162,South,Corporate,Furniture,Standing Desk,3,750,400,Direct,SR07,Amit Desai,2250,1200,1050,0
ORD-13265,2023-07-07,C0152,Customer 152,Central,SMB,Electronics,Smartwatch X,20,237.5,130,Online,SR05,Vikram Nair,4750.0,2600,2150.0,0.05
ORD-13266,2022-06-25,C0101,Customer 101,East,Corporate,Clothing,Formal Trousers,1,81.0,42,Online,SR03,Rohit Mehta,81.0,42,39.0,0.1
ORD-13267,2023-06-28,C0062,Customer 62,North,Consumer,Furniture,Executive Desk,15,600,310,Retail,SR01,Arjun Sharma,9000,4650,4350,0
ORD-13268,2023-03-08,C0072,Customer 72,Central,Corporate,Furniture,Bookshelf L,7,200,95,Direct,SR05,Vikram Nair,1400,665,735,0
ORD-13269,2023-10-08,C0086,Customer 86,East,Corporate,Furniture,Bookshelf L,1,200,95,Retail,SR08,Kavya Reddy,200,95,105,0
ORD-13270,2022-01-12,C0077,Customer 77,East,SMB,Office Supplies,Ballpoint Pens Pack,12,18,6,Direct,SR03,Rohit Mehta,216,72,144,0
ORD-13271,2023-09-03,C0024,Customer 24,West,SMB,Electronics,Tablet 10,8,380.0,220,Wholesale,SR04,Sneha Joshi,3040.0,1760,1280.0,0.05
ORD-13272,2022-09-12,C0142,Customer 142,South,Corporate,Electronics,UltraBook 13,19,902.5,570,Direct,SR07,Amit Desai,17147.5,10830,6317.5,0.05
ORD-13273,2024-04-22,C0157,Customer 157,Central,Consumer,Electronics,UltraBook 13,15,950,570,Retail,SR05,Vikram Nair,14250,8550,5700,0
ORD-13274,2024-02-12,C0097,Customer 97,Central,SMB,Office Supplies,Ballpoint Pens Pack,5,15.3,6,Wholesale,SR05,Vikram Nair,76.5,30,46.5,0.15
ORD-13275,2022-02-13,C0057,Customer 57,Central,Corporate,Office Supplies,Stapler Pro,9,22.5,10,Online,SR05,Vikram Nair,202.5,90,112.5,0.1
ORD-13276,2023-12-18,C0095,Customer 95,West,SMB,Software,Security Suite,1,900,100,Direct,SR04,Sneha Joshi,900,100,800,0
ORD-13277,2024-04-26,C0140,Customer 140,South,Corporate,Office Supplies,File Cabinet,4,120,60,Direct,SR02,Priya Patel,480,240,240,0
ORD-13278,2023-05-26,C0095,Customer 95,West,SMB,Furniture,Meeting Table,13,855.0,500,Retail,SR04,Sneha Joshi,11115.0,6500,4615.0,0.05
ORD-13279,2022-07-22,C0110,Customer 110,North,SMB,Furniture,Ergonomic Chair,13,427.5,240,Direct,SR01,Arjun Sharma,5557.5,3120,2437.5,0.05
ORD-13280,2023-09-11,C0105,Customer 105,South,Consumer,Software,ERP Module,19,2400,300,Retail,SR07,Amit Desai,45600,5700,39900,0
ORD-13281,2023-01-17,C0146,Customer 146,West,Corporate,Software,Project Manager,6,600,80,Online,SR04,Sneha Joshi,3600,480,3120,0
ORD-13282,2022-09-20,C0135,Customer 135,South,Consumer,Furniture,Meeting Table,6,900,500,Direct,SR07,Amit Desai,5400,3000,2400,0
ORD-13283,2023-08-01,C0003,Customer 3,South,Consumer,Software,Analytics Tool,14,1140.0,150,Online,SR07,Amit Desai,15960.0,2100,13860.0,0.05
ORD-13284,2023-04-10,C0105,Customer 105,South,Consumer,Software,ERP Module,7,2400,300,Direct,SR02,Priya Patel,16800,2100,14700,0
ORD-13285,2023-09-17,C0169,Customer 169,Central,Corporate,Software,ERP Module,19,2040.0,300,Retail,SR05,Vikram Nair,38760.0,5700,33060.0,0.15
ORD-13286,2022-08-09,C0189,Customer 189,North,Consumer,Office Supplies,File Cabinet,13,108.0,60,Direct,SR06,Neha Gupta,1404.0,780,624.0,0.1
ORD-13287,2023-12-29,C0157,Customer 157,Central,Consumer,Clothing,Formal Trousers,12,85.5,42,Online,SR05,Vikram Nair,1026.0,504,522.0,0.05
ORD-13288,2022-11-05,C0066,Customer 66,North,Corporate,Electronics,UltraBook 13,2,855.0,570,Wholesale,SR01,Arjun Sharma,1710.0,1140,570.0,0.1
ORD-13289,2023-09-15,C0084,Customer 84,Central,SMB,Furniture,Executive Desk,20,540.0,310,Retail,SR05,Vikram Nair,10800.0,6200,4600.0,0.1
ORD-13290,2024-02-22,C0040,Customer 40,South,SMB,Software,CRM Suite Annual,13,1800,200,Online,SR02,Priya Patel,23400,2600,20800,0
ORD-13291,2022-01-05,C0077,Customer 77,East,SMB,Electronics,Wireless Headphones,15,171.0,90,Retail,SR03,Rohit Mehta,2565.0,1350,1215.0,0.05
ORD-13292,2024-05-10,C0079,Customer 79,North,SMB,Software,CRM Suite Annual,2,1800,200,Online,SR01,Arjun Sharma,3600,400,3200,0
ORD-13293,2022-08-11,C0005,Customer 5,Central,Consumer,Office Supplies,Printer Paper A4,17,31.5,12,Direct,SR05,Vikram Nair,535.5,204,331.5,0.1
ORD-13294,2022-11-26,C0121,Customer 121,South,Consumer,Furniture,Meeting Table,2,810.0,500,Direct,SR02,Priya Patel,1620.0,1000,620.0,0.1
ORD-13295,2023-10-22,C0077,Customer 77,East,SMB,Office Supplies,Sticky Notes Bulk,5,15,5,Online,SR03,Rohit Mehta,75,25,50,0
ORD-13296,2022-12-04,C0015,Customer 15,North,Consumer,Software,Analytics Tool,8,1200,150,Retail,SR01,Arjun Sharma,9600,1200,8400,0
ORD-13297,2022-02-01,C0110,Customer 110,North,SMB,Software,Security Suite,20,900,100,Wholesale,SR06,Neha Gupta,18000,2000,16000,0
ORD-13298,2023-07-27,C0033,Customer 33,North,Corporate,Software,Security Suite,12,855.0,100,Retail,SR01,Arjun Sharma,10260.0,1200,9060.0,0.05
ORD-13299,2024-06-19,C0122,Customer 122,North,SMB,Electronics,Laptop Pro 15,8,1020.0,720,Online,SR06,Neha Gupta,8160.0,5760,2400.0,0.15
ORD-13300,2023-04-05,C0105,Customer 105,South,Consumer,Software,Security Suite,17,855.0,100,Wholesale,SR02,Priya Patel,14535.0,1700,12835.0,0.05
ORD-13301,2023-05-07,C0002,Customer 2,East,Consumer,Furniture,Bookshelf L,8,200,95,Direct,SR08,Kavya Reddy,1600,760,840,0
ORD-13302,2022-09-21,C0082,Customer 82,South,Consumer,Electronics,UltraBook 13,3,807.5,570,Retail,SR02,Priya Patel,2422.5,1710,712.5,0.15
ORD-13303,2023-05-09,C0104,Customer 104,North,Consumer,Software,Project Manager,1,600,80,Direct,SR01,Arjun Sharma,600,80,520,0
ORD-13304,2023-05-17,C0165,Customer 165,Central,Consumer,Clothing,Formal Shirt,3,61.75,28,Wholesale,SR05,Vikram Nair,185.25,84,101.25,0.05
ORD-13305,2022-03-05,C0023,Customer 23,North,SMB,Furniture,Standing Desk,2,750,400,Wholesale,SR01,Arjun Sharma,1500,800,700,0
ORD-13306,2024-05-03,C0153,Customer 153,Central,Consumer,Software,ERP Module,19,2400,300,Direct,SR05,Vikram Nair,45600,5700,39900,0
ORD-13307,2022-07-18,C0011,Customer 11,Central,Consumer,Furniture,Standing Desk,10,637.5,400,Retail,SR05,Vikram Nair,6375.0,4000,2375.0,0.15
ORD-13308,2024-04-09,C0071,Customer 71,North,SMB,Office Supplies,Stapler Pro,10,22.5,10,Online,SR06,Neha Gupta,225.0,100,125.0,0.1
ORD-13309,2024-03-09,C0111,Customer 111,North,Consumer,Office Supplies,Sticky Notes Bulk,15,12.75,5,Direct,SR01,Arjun Sharma,191.25,75,116.25,0.15
ORD-13310,2024-06-05,C0081,Customer 81,Central,SMB,Furniture,Ergonomic Chair,1,382.5,240,Direct,SR05,Vikram Nair,382.5,240,142.5,0.15
ORD-13311,2023-02-28,C0200,Customer 200,North,Consumer,Office Supplies,Printer Paper A4,16,29.75,12,Online,SR01,Arjun Sharma,476.0,192,284.0,0.15
ORD-13312,2023-12-06,C0023,Customer 23,North,SMB,Software,Project Manager,8,510.0,80,Retail,SR06,Neha Gupta,4080.0,640,3440.0,0.15
ORD-13313,2024-06-03,C0089,Customer 89,South,Consumer,Software,ERP Module,9,2400,300,Direct,SR02,Priya Patel,21600,2700,18900,0
ORD-13314,2022-07-17,C0155,Customer 155,North,SMB,Office Supplies,Printer Paper A4,18,35,12,Online,SR01,Arjun Sharma,630,216,414,0
ORD-13315,2022-12-19,C0190,Customer 190,East,Consumer,Office Supplies,File Cabinet,4,120,60,Direct,SR03,Rohit Mehta,480,240,240,0
ORD-13316,2022-09-24,C0101,Customer 101,East,Corporate,Office Supplies,File Cabinet,8,108.0,60,Online,SR08,Kavya Reddy,864.0,480,384.0,0.1
ORD-13317,2023-02-12,C0122,Customer 122,North,SMB,Electronics,Smartwatch X,2,250,130,Online,SR01,Arjun Sharma,500,260,240,0
ORD-13318,2023-08-25,C0184,Customer 184,South,Corporate,Furniture,Executive Desk,11,600,310,Online,SR07,Amit Desai,6600,3410,3190,0
ORD-13319,2023-07-07,C0195,Customer 195,East,Consumer,Office Supplies,Printer Paper A4,20,29.75,12,Retail,SR03,Rohit Mehta,595.0,240,355.0,0.15
ORD-13320,2022-07-02,C0007,Customer 7,North,Consumer,Electronics,Tablet 10,19,380.0,220,Direct,SR01,Arjun Sharma,7220.0,4180,3040.0,0.05
ORD-13321,2024-02-27,C0062,Customer 62,North,Consumer,Furniture,Executive Desk,18,540.0,310,Direct,SR06,Neha Gupta,9720.0,5580,4140.0,0.1
ORD-13322,2023-12-02,C0169,Customer 169,Central,Corporate,Office Supplies,Printer Paper A4,18,31.5,12,Online,SR05,Vikram Nair,567.0,216,351.0,0.1
ORD-13323,2022-06-05,C0041,Customer 41,South,Consumer,Clothing,Leather Belt,3,42.75,18,Wholesale,SR07,Amit Desai,128.25,54,74.25,0.05
ORD-13324,2023-12-10,C0053,Customer 53,East,Consumer,Clothing,Tie Collection,8,40,15,Direct,SR03,Rohit Mehta,320,120,200,0
ORD-13325,2022-05-16,C0049,Customer 49,South,SMB,Furniture,Executive Desk,10,600,310,Online,SR07,Amit Desai,6000,3100,2900,0
ORD-13326,2023-05-31,C0196,Customer 196,East,SMB,Software,CRM Suite Annual,16,1800,200,Direct,SR08,Kavya Reddy,28800,3200,25600,0
ORD-13327,2022-02-13,C0011,Customer 11,Central,Consumer,Software,Analytics Tool,20,1020.0,150,Online,SR05,Vikram Nair,20400.0,3000,17400.0,0.15
ORD-13328,2023-07-08,C0021,Customer 21,East,Corporate,Office Supplies,Ballpoint Pens Pack,7,15.3,6,Retail,SR03,Rohit Mehta,107.1,42,65.1,0.15
ORD-13329,2024-04-10,C0026,Customer 26,North,SMB,Clothing,Formal Trousers,11,81.0,42,Wholesale,SR01,Arjun Sharma,891.0,462,429.0,0.1
ORD-13330,2023-07-21,C0013,Customer 13,South,Corporate,Office Supplies,File Cabinet,6,114.0,60,Retail,SR07,Amit Desai,684.0,360,324.0,0.05
ORD-13331,2022-07-10,C0153,Customer 153,Central,Consumer,Electronics,Laptop Pro 15,2,1200,720,Direct,SR05,Vikram Nair,2400,1440,960,0
ORD-13332,2024-03-28,C0005,Customer 5,Central,Consumer,Furniture,Ergonomic Chair,8,405.0,240,Direct,SR05,Vikram Nair,3240.0,1920,1320.0,0.1
ORD-13333,2023-11-26,C0123,Customer 123,West,Corporate,Electronics,Smartwatch X,12,212.5,130,Wholesale,SR04,Sneha Joshi,2550.0,1560,990.0,0.15
ORD-13334,2022-10-31,C0137,Customer 137,North,Consumer,Clothing,Business Suit,7,320,170,Direct,SR01,Arjun Sharma,2240,1190,1050,0
ORD-13335,2024-02-08,C0100,Customer 100,South,SMB,Electronics,Wireless Headphones,20,162.0,90,Wholesale,SR02,Priya Patel,3240.0,1800,1440.0,0.1
ORD-13336,2024-01-17,C0070,Customer 70,North,SMB,Furniture,Meeting Table,16,855.0,500,Direct,SR06,Neha Gupta,13680.0,8000,5680.0,0.05
ORD-13337,2022-05-16,C0064,Customer 64,South,SMB,Clothing,Formal Shirt,19,61.75,28,Online,SR07,Amit Desai,1173.25,532,641.25,0.05
ORD-13338,2023-01-08,C0036,Customer 36,East,Corporate,Furniture,Executive Desk,3,510.0,310,Wholesale,SR08,Kavya Reddy,1530.0,930,600.0,0.15
ORD-13339,2022-01-17,C0125,Customer 125,West,SMB,Furniture,Bookshelf L,1,200,95,Direct,SR04,Sneha Joshi,200,95,105,0
ORD-13340,2023-06-14,C0085,Customer 85,North,SMB,Clothing,Business Suit,13,320,170,Online,SR01,Arjun Sharma,4160,2210,1950,0
ORD-13341,2023-02-10,C0112,Customer 112,North,Consumer,Clothing,Formal Shirt,12,65,28,Retail,SR01,Arjun Sharma,780,336,444,0
ORD-13342,2024-01-19,C0166,Customer 166,Central,Consumer,Software,CRM Suite Annual,9,1800,200,Online,SR05,Vikram Nair,16200,1800,14400,0
ORD-13343,2022-01-12,C0012,Customer 12,Central,Corporate,Furniture,Meeting Table,6,900,500,Retail,SR05,Vikram Nair,5400,3000,2400,0
ORD-13344,2023-10-17,C0094,Customer 94,South,SMB,Electronics,UltraBook 13,1,855.0,570,Wholesale,SR02,Priya Patel,855.0,570,285.0,0.1
ORD-13345,2022-12-14,C0197,Customer 197,West,Corporate,Furniture,Ergonomic Chair,12,405.0,240,Direct,SR04,Sneha Joshi,4860.0,2880,1980.0,0.1
ORD-13346,2023-12-14,C0060,Customer 60,South,SMB,Software,Project Manager,19,510.0,80,Retail,SR02,Priya Patel,9690.0,1520,8170.0,0.15
ORD-13347,2023-02-06,C0160,Customer 160,North,SMB,Electronics,Laptop Pro 15,2,1200,720,Direct,SR06,Neha Gupta,2400,1440,960,0
ORD-13348,2022-12-24,C0170,Customer 170,East,Consumer,Clothing,Leather Belt,9,45,18,Retail,SR08,Kavya Reddy,405,162,243,0
ORD-13349,2022-02-14,C0192,Customer 192,Central,Consumer,Office Supplies,Stapler Pro,10,25,10,Retail,SR05,Vikram Nair,250,100,150,0
ORD-13350,2023-06-11,C0143,Customer 143,North,Consumer,Electronics,Laptop Pro 15,18,1200,720,Direct,SR01,Arjun Sharma,21600,12960,8640,0
ORD-13351,2022-12-23,C0055,Customer 55,Central,SMB,Office Supplies,File Cabinet,10,120,60,Direct,SR05,Vikram Nair,1200,600,600,0
ORD-13352,2023-02-20,C0153,Customer 153,Central,Consumer,Furniture,Ergonomic Chair,5,450,240,Direct,SR05,Vikram Nair,2250,1200,1050,0
ORD-13353,2023-09-24,C0081,Customer 81,Central,SMB,Clothing,Business Suit,13,320,170,Retail,SR05,Vikram Nair,4160,2210,1950,0
ORD-13354,2024-04-11,C0108,Customer 108,South,SMB,Clothing,Business Suit,10,288.0,170,Direct,SR02,Priya Patel,2880.0,1700,1180.0,0.1
ORD-13355,2022-02-01,C0076,Customer 76,North,SMB,Clothing,Business Suit,5,304.0,170,Direct,SR06,Neha Gupta,1520.0,850,670.0,0.05
ORD-13356,2022-01-17,C0091,Customer 91,North,Consumer,Furniture,Ergonomic Chair,12,405.0,240,Wholesale,SR01,Arjun Sharma,4860.0,2880,1980.0,0.1
ORD-13357,2022-01-28,C0051,Customer 51,West,Corporate,Electronics,Wireless Headphones,3,171.0,90,Retail,SR04,Sneha Joshi,513.0,270,243.0,0.05
